FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,TargetX,TargetY,TargetTheta,Pose Theta,poseX,poseY,Shoulder Absolute Pos,Shoulder Motor Pos,Extension Pos,Elbow Absolute Pos,Elbow Motor Pos,Shoulder Desired Pos,Extension Desired Pos,Elbow Desired Pos,determineArmZoneHandOff,DesiredIntakeAngle,Commanded Extension Position,AutoState,Driving,
4.693657,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.69673,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.706883,-1.0,-4.64447021484375,,,,,,,,,,,,-4.64447021484375,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.70956,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.72003,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.721985,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.738157,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.741577,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.757053,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.759792,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.77052,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.77259,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.784422,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.787058,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.79846,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.801748,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.813593,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.816117,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.854346,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.857302,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.875656,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.877701,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.889076,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.891438,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.901918,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.904493,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.9226,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,0.0,0.0,,,313.505859375,,,,,,,,,,,
4.926023,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.941343,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
4.943668,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.954558,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
4.956726,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.967985,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
4.970263,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
4.981411,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
4.983597,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.012144,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.015068,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.050512,-1.0,-4.647216796875,,,,,,,,,,,,-4.647216796875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.053048,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.072117,-1.0,-4.64996337890625,,,,,,,,,,,,-4.64996337890625,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.074426,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.090276,-1.0,-4.64996337890625,,,,,,,,,,,,-4.64996337890625,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.092895,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.106882,-1.0,-4.64996337890625,,,,,,,,,,,,-4.64996337890625,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.109474,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.120329,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.122631,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.133947,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.13672,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.149928,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.151853,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.162513,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.165431,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.177421,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.180256,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.201322,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.203438,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.21338,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.216196,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.228188,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.230168,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.241291,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
